recipe_id,ingredient_id,quantity,unit,optional
5954,64,1,l,False
5954,80,200,ml,False
5954,128,150,g,False
5954,190,100,ml,False
5954,239,150,g,False
5954,312,1,tsp,False
5954,344,1,piece,False
5521,5,3,tbsp,False
5521,6,1,tsp,False
5521,7,1,tsp,False
5521,10,2,piece,False
5521,11,1,piece,False
5521,37,3,clove,False
5521,51,1,tsp,False
5521,96,1,bunch,False
5521,113,1,piece,False
5521,239,300,g,False
5521,454,1,kg,False
5521,1107,1,pinch,False
5521,1173,750,ml,False
5494,5,2,tbsp,False
5494,6,1,tsp,False
5494,7,0.5,tsp,False
5494,11,1,piece,False
5494,30,3,tbsp,False
5494,37,4,clove,False
5494,38,1,bunch,False
5494,59,1,tsp,False
5494,96,0.5,bunch,False
5494,114,3,tbsp,False
5494,137,250,ml,False
5494,144,1,tsp,False
5494,211,1,piece,False
5494,239,2,cup,False
5494,1087,1,l,False
5494,1088,1.5,kg,False
5501,5,2,tbsp,False
5501,6,1,pinch,False
5501,11,1,piece,False
5501,37,2,clove,False
5501,51,1,tsp,False
5501,66,1,pinch,False
5501,96,1,tbsp,False
5501,113,2,piece,False
5501,239,1,cup,False
5501,257,2,cup,False
5590,5,3,tbsp,False
5590,6,1,tsp,False
5590,7,1,tsp,False
5590,10,2,piece,False
5590,11,1,piece,False
5590,28,1,tsp,False
5590,37,3,clove,False
5590,96,1,bunch,False
5590,102,800,g,False
5590,211,1,piece,False
5590,239,300,g,False
5590,257,750,ml,False
5590,443,100,g,False
5590,1107,0.5,tsp,False
2983,39,2,tbsp,False
2983,80,1.5,cup,False
2983,121,1,piece,False
2983,155,1,bunch,False
2983,167,30,g,False
2983,183,150,g,True
2983,213,2,piece,False
2983,1159,2,tbsp,False
2983,1174,200,g,True
2983,1435,3,leaf,False
2983,1441,2,sprig,False
2983,1456,30,g,False
2983,1465,3,piece,False
2983,1838,100,g,True
2983,1839,50,g,True
2952,30,2,tbsp,False
2952,37,4,clove,False
2952,80,300,ml,False
2952,783,400,ml,False
2952,1159,2,tbsp,False
2952,1192,5,piece,False
2952,1436,1,tbsp,False
2952,1445,1,tbsp,False
2952,1486,20,leaf,True
2952,1487,10,leaf,True
2952,1495,500,g,False
2299,6,1,tsp,False
2299,30,2,tbsp,False
2299,37,4,clove,False
2299,38,5,leaf,True
2299,213,3,piece,False
2299,644,1,tsp,False
2299,783,400,ml,False
2299,1159,2,tbsp,False
2299,1436,1,tbsp,False
2299,1442,1,piece,False
2299,1460,5,piece,False
2299,1495,300,g,False
2299,1496,20,g,False
2299,1497,1,tsp,False
3200,30,2,tbsp,False
3200,37,4,clove,False
3200,61,600,g,False
3200,80,1,cup,False
3200,155,1,bunch,True
3200,188,1,tbsp,False
3200,213,3,piece,False
3200,302,3,slice,False
3200,644,1,tsp,False
3200,1159,2,tbsp,False
3200,1436,1,tbsp,False
3200,1456,2,slice,False
3200,1460,6,piece,False
3200,1678,50,ml,False
2300,2,300,g,False
2300,30,2,tbsp,False
2300,37,4,clove,False
2300,213,3,piece,False
2300,644,1,tsp,False
2300,783,400,ml,False
2300,1159,2,tbsp,False
2300,1435,3,piece,False
2300,1436,1,tbsp,False
2300,1437,10,leaf,False
2300,1441,1,piece,False
2300,1442,1,piece,False
2300,1445,1,tsp,False
2300,1456,1,piece,False
2300,1460,5,piece,False
2962,30,2,tbsp,False
2962,37,3,clove,False
2962,783,400,ml,False
2962,1159,1,tbsp,False
2962,1435,3,leaf,False
2962,1436,1,tbsp,False
2962,1441,1,bunch,False
2962,1442,2,piece,False
2962,1445,1,tbsp,False
2962,1446,10,leaf,False
2962,1456,20,g,False
2962,1460,5,piece,False
2962,1821,100,g,False
2962,1822,100,g,True
2982,30,2,tbsp,False
2982,37,5,clove,False
2982,80,100,ml,False
2982,213,3,piece,False
2982,783,400,ml,False
2982,1159,2,tbsp,False
2982,1435,3,leaf,False
2982,1436,1,tbsp,False
2982,1437,5,leaf,False
2982,1441,1,piece,False
2982,1456,2,slice,False
2982,1466,3,piece,False
2982,1629,2,tbsp,False
2982,1837,300,g,False
2402,30,2,tbsp,False
2402,37,5,clove,False
2402,38,5,leaf,False
2402,80,1,cup,False
2402,125,500,g,False
2402,213,3,piece,False
2402,279,10,leaf,False
2402,331,1,tsp,False
2402,507,150,g,False
2402,644,1,tsp,False
2402,1159,2,tbsp,False
2402,1434,150,g,False
2402,1436,1,tbsp,False
2402,1441,2,piece,False
2402,1442,3,piece,False
2402,1445,1,tbsp,False
2402,1455,100,g,False
2402,1456,10,g,False
2402,1465,10,piece,False
2273,6,1,pinch,False
2273,30,2,tbsp,False
2273,37,4,clove,False
2273,38,1,bunch,True
2273,61,600,g,False
2273,80,500,ml,False
2273,213,3,piece,False
2273,302,30,g,False
2273,921,30,g,False
2273,1159,30,ml,False
2273,1436,30,g,False
2273,1472,60,g,False
2984,37,4,clove,False
2984,213,2,piece,False
2984,363,500,ml,False
2984,367,300,g,False
2984,507,1,piece,False
2984,1159,2,tbsp,False
2984,1435,2,leaf,False
2984,1436,1,tbsp,False
2984,1441,2,piece,False
2984,1442,1,piece,False
2984,1443,1,tbsp,False
2984,1446,10,leaf,False
2984,1456,1,slice,False
2984,1460,6,piece,False
2984,1492,150,g,False
2984,1841,1,tbsp,False
6969,6,1,tsp,False
6969,25,30,g,True
6969,96,1,bunch,True
6969,125,1,piece,False
6969,156,1,tsp,False
6969,650,300,ml,False
6969,754,300,g,False
6612,80,1,l,False
6612,128,250,g,False
6612,168,1,piece,False
6612,333,50,g,True
6612,344,1,piece,False
6612,1289,4,piece,False
6989,1,250,g,False
6989,6,1,pinch,False
6989,7,1,pinch,False
6989,11,1,piece,False
6989,25,100,g,False
6989,96,1,bunch,False
6989,139,500,g,False
6989,511,150,g,False
6989,2906,6,piece,False
6842,5,2,tbsp,False
6842,6,1,tsp,False
6842,7,1,tsp,False
6842,11,1,piece,False
6842,26,100,g,False
6842,30,500,ml,False
6842,96,1,bunch,False
6842,168,1,piece,True
6842,1926,500,g,False
6527,5,3,tbsp,False
6527,6,1,pinch,False
6527,7,1,pinch,False
6527,33,0.25,piece,True
6527,37,1,clove,False
6527,96,1,bunch,False
6527,168,1,piece,False
6527,975,400,g,False
7025,5,3,tbsp,False
7025,6,1,pinch,False
7025,7,1,pinch,False
7025,11,1,piece,False
7025,96,1,bunch,True
7025,168,1,piece,False
7025,239,1,cup,False
7025,498,2,cup,False
7025,516,4,piece,False
6394,6,1,pinch,False
6394,7,1,pinch,False
6394,11,1,piece,False
6394,25,30,g,False
6394,80,500,ml,False
6394,167,1,sprig,True
6394,168,1,piece,False
6394,190,100,ml,False
6394,257,500,ml,False
6394,516,500,g,False
7061,5,3,tbsp,False
7061,6,1,pinch,False
7061,7,1,pinch,False
7061,11,1,piece,False
7061,80,500,ml,False
7061,96,2,tbsp,True
7061,114,2,tbsp,False
7061,151,1,piece,False
7061,176,300,g,False
7061,516,4,piece,False
7031,5,150,ml,False
7031,6,1,tsp,False
7031,11,1,piece,False
7031,80,300,ml,False
7031,96,1,bunch,True
7031,128,1,tsp,False
7031,168,2,piece,False
7031,516,8,piece,False
7218,25,100,g,False
7218,80,500,ml,False
7218,128,150,g,False
7218,333,50,g,True
7218,426,200,g,False
57,5,2,tbsp,False
57,6,1,tsp,False
57,7,0.5,tsp,False
57,16,0.5,cup,False
57,22,1,tsp,False
57,28,1,tbsp,False
57,58,1,tsp,False
57,75,1,tbsp,False
57,102,6,piece,False
77,5,2,tbsp,False
77,6,1,pinch,False
77,8,200,g,False
77,14,100,g,False
77,16,150,ml,False
77,111,2,piece,False
77,139,4,piece,False
77,140,300,g,False
77,141,100,g,False
100,6,1,tbsp,False
100,7,1,tbsp,False
100,16,1,cup,False
100,22,1,tbsp,False
100,28,2,tbsp,False
100,75,2,tbsp,False
100,78,1,kg,False
100,85,1,kg,False
100,102,4,piece,False
100,174,4,piece,False
82,8,150,g,False
82,10,1,piece,False
82,16,50,ml,False
82,33,0.25,piece,False
82,38,1,bunch,False
82,60,1,piece,False
82,72,100,g,False
82,97,300,g,False
82,141,100,g,False
82,150,200,g,False
91,6,1,tbsp,False
91,7,1,tbsp,False
91,16,0.5,cup,False
91,22,1,tbsp,False
91,23,1,tbsp,False
91,28,2,tbsp,False
91,58,1,tbsp,False
91,75,0.25,cup,False
91,95,0.25,cup,False
91,103,1.5,kg,False
65,5,2,tbsp,False
65,6,1,tsp,False
65,7,1,tsp,False
65,16,1,cup,False
65,37,2,clove,False
65,51,1,tsp,False
65,118,4,piece,False
62,6,1,pinch,False
62,7,1,pinch,False
62,16,300,ml,False
62,68,1,kg,False
84,5,2,tbsp,False
84,6,1,pinch,False
84,7,1,pinch,False
84,11,1,piece,False
84,15,4,piece,True
84,16,120,ml,False
84,37,2,clove,False
84,51,1,tsp,False
84,58,1,tsp,False
84,59,1,tsp,False
84,79,15,ml,False
84,153,400,g,False
107,6,1,pinch,False
107,8,200,g,False
107,16,150,ml,False
107,25,50,g,False
107,26,50,g,False
107,51,1,tsp,True
107,64,500,ml,False
107,66,1,pinch,False
107,96,1,tbsp,True
107,161,250,g,False
107,190,100,ml,False
107,191,50,g,False
107,192,300,g,False
107,193,50,g,True
122,6,1,tsp,False
122,7,1,tsp,False
122,16,0.5,cup,False
122,51,1,tsp,False
122,95,2,tbsp,True
122,208,1,kg,False
1348,5,2,tbsp,False
1348,6,1,pinch,False
1348,11,1,piece,False
1348,29,1,piece,False
1348,37,2,clove,False
1348,53,50,g,False
1348,66,1,pinch,False
1348,96,1,bunch,False
1348,115,500,ml,False
1348,151,1,piece,False
1348,182,1,piece,False
1348,221,1,leaf,False
1348,1092,500,g,False
1294,5,10,ml,False
1294,6,1,pinch,False
1294,7,1,pinch,False
1294,25,30,g,False
1294,80,30,ml,False
1294,213,1,piece,False
1294,336,1,tsp,False
1294,531,3,piece,False
1294,912,70,ml,False
1294,917,2,tbsp,False
1294,1070,600,g,False
1341,5,2,tbsp,False
1341,6,1,pinch,False
1341,7,1,pinch,False
1341,11,1,piece,False
1341,26,2,tbsp,False
1341,37,2,clove,False
1341,87,1,tsp,False
1341,96,2,tbsp,False
1341,114,1,tbsp,False
1341,115,500,ml,False
1341,151,1,piece,False
1341,176,600,g,False
1341,182,1,piece,False
1341,221,1,piece,False
1341,223,250,ml,False
1279,5,2,tbsp,False
1279,6,1,tbsp,False
1279,11,1,piece,False
1279,18,1,tsp,False
1279,37,2,clove,False
1279,80,2,cup,False
1279,96,1,sprig,True
1279,114,2,tbsp,False
1279,115,250,ml,False
1279,128,1,tsp,False
1279,184,1,tsp,False
1279,221,2,piece,False
1279,336,10,piece,False
1279,656,1,piece,False
1279,912,50,ml,False
1279,1063,1,kg,False
1272,2,250,g,False
1272,5,2,tbsp,False
1272,6,1,pinch,False
1272,25,20,g,False
1272,29,1,piece,False
1272,37,2,clove,False
1272,66,1,pinch,False
1272,197,2,sprig,False
1272,213,1,piece,False
1272,246,500,g,False
1272,248,8,slice,False
1272,967,700,g,False
1284,6,1,pinch,False
1284,7,1,pinch,False
1284,11,1,piece,False
1284,30,2,tbsp,False
1284,37,2,clove,False
1284,115,500,ml,False
1284,151,300,g,False
1284,176,500,g,False
1301,6,1,pinch,False
1301,7,1,pinch,False
1301,11,1,piece,False
1301,78,800,g,False
1301,80,2,cup,False
1301,151,1,piece,False
1301,182,1,piece,False
1301,221,2,leaf,False
1301,336,10,piece,False
1264,6,1,pinch,False
1264,7,1,pinch,False
1264,206,500,g,False
1264,1055,1,piece,False
1298,5,2,tbsp,False
1298,6,10,g,False
1298,138,1,sprig,True
1298,1073,500,g,False
1313,7,1,pinch,False
1313,11,1,piece,True
1313,30,2,tbsp,False
1313,37,2,clove,False
1313,113,1,piece,True
1313,176,400,g,False
1313,177,60,ml,False
1313,302,20,g,False
7714,5,2,tbsp,False
7714,6,1,tsp,False
7714,7,1,tsp,False
7714,37,2,clove,False
7714,279,5,leaf,True
7714,442,250,g,False
7714,487,200,g,False
7714,511,200,g,False
7391,5,2,tbsp,False
7391,6,1,pinch,False
7391,7,1,pinch,False
7391,37,2,clove,False
7391,144,1,tsp,False
7391,487,250,g,False
7391,511,200,g,False
7627,5,2,tbsp,False
7627,6,1,pinch,False
7627,7,1,pinch,False
7627,96,2,tbsp,False
7627,167,1,tbsp,False
7627,168,1,piece,False
7627,197,1,tbsp,False
7627,478,500,g,False
7732,5,2,tbsp,False
7732,6,1,tsp,False
7732,7,1,tsp,False
7732,10,2,piece,False
7732,11,1,piece,False
7732,37,2,clove,False
7732,96,1,bunch,False
7732,126,2,tbsp,False
7732,478,4,piece,False
7732,498,500,ml,False
7732,3090,200,g,False
7728,5,2,tbsp,False
7728,6,1,pinch,False
7728,7,1,pinch,False
7728,10,2,piece,False
7728,11,1,piece,False
7728,37,2,clove,False
7728,51,1,tsp,False
7728,53,0.5,cup,False
7728,96,1,bunch,False
7728,114,2,tbsp,False
7728,191,50,g,False
7728,379,300,g,False
7728,3103,500,g,False
7473,5,3,tbsp,False
7473,6,1,tbsp,False
7473,7,1,tsp,False
7473,37,4,clove,False
7473,138,2,sprig,False
7473,3025,1,piece,False
7742,5,2,tbsp,False
7742,6,1,tsp,False
7742,7,0.5,tsp,False
7742,11,1,piece,False
7742,29,1,piece,False
7742,37,3,clove,False
7742,50,500,g,False
7742,96,0.25,bunch,False
7742,101,1,tsp,False
7742,126,30,ml,False
7742,257,500,ml,False
7742,3090,200,g,False
7674,5,2,tbsp,False
7674,6,1,pinch,False
7674,7,1,pinch,False
7674,10,1,piece,False
7674,33,0.25,piece,False
7674,37,2,clove,False
7674,96,1,bunch,False
7674,126,1,tbsp,False
7674,457,12,piece,False
7674,511,100,g,False
7743,5,2,tbsp,False
7743,6,1,pinch,False
7743,10,400,g,False
7743,11,1,piece,False
7743,29,1,piece,False
7743,37,2,clove,False
7743,66,1,pinch,False
7743,144,1,tsp,False
7743,341,150,g,False
7743,482,375,g,False
7743,503,100,g,False
7743,511,150,g,False
7723,5,2,tbsp,False
7723,6,1,pinch,False
7723,7,1,pinch,False
7723,10,1,piece,False
7723,11,1,piece,False
7723,37,2,clove,False
7723,80,100,ml,False
7723,96,15,g,False
7723,113,4,piece,False
7723,236,50,g,True
7723,239,1,cup,False
3618,5,2,tbsp,False
3618,6,1,pinch,False
3618,7,1,pinch,False
3618,96,1,tbsp,False
3618,126,1,tbsp,False
3618,206,200,g,False
3618,213,1,piece,False
3618,280,15,g,False
3618,645,1,pinch,True
3618,914,1,piece,False
3618,2073,2,slice,True
3365,5,3,tbsp,False
3365,6,1,pinch,False
3365,37,1,clove,False
3365,96,1,tbsp,True
3365,126,1,tbsp,False
3365,191,30,g,True
3365,442,200,g,False
3365,1023,250,g,False
4176,613,1,piece,False
4176,874,150,ml,False
3290,5,3,tbsp,False
3290,7,1,pinch,False
3290,11,2,piece,False
3290,96,1,tbsp,True
3290,914,50,g,False
3290,1972,400,g,False
4030,6,1,pinch,False
4030,25,200,g,False
4030,26,300,g,False
4030,29,1,piece,False
4030,128,150,g,False
4030,258,2,tsp,False
4030,312,1,tsp,False
4021,6,1,pinch,False
4021,26,250,g,False
4021,29,2,piece,False
4021,128,200,g,False
4021,258,1,tsp,False
4021,303,150,g,False
4021,312,1,tsp,False
4067,573,150,g,False
4067,2154,2,piece,False
3542,5,2,tbsp,False
3542,6,1,pinch,False
3542,7,1,pinch,False
3542,168,0.25,piece,True
3542,2062,1,piece,False
3448,5,2,tbsp,False
3448,6,1,pinch,False
3448,7,1,pinch,False
3448,11,1,piece,False
3448,25,30,g,False
3448,37,2,clove,False
3448,96,1,bunch,True
3448,191,50,g,False
3448,231,100,ml,False
3448,969,200,g,False
3448,1173,1,l,False
3448,1259,300,g,False
3448,2013,30,g,False
4086,80,250,ml,False
4086,128,150,g,False
4086,2165,500,ml,False
8945,64,300,ml,False
8945,128,150,g,False
8945,190,300,ml,False
8945,531,5,piece,False
8945,1784,50,g,False
8958,29,1,piece,False
8958,64,300,ml,False
8958,128,50,g,False
8958,190,100,ml,False
8958,531,1,piece,False
8958,1784,30,g,False
8911,6,1,pinch,True
8911,80,500,ml,False
8911,128,70,g,False
8911,1654,150,g,False
8911,3348,100,g,False
8911,3516,150,g,False
8911,3517,20,g,True
8578,111,1,bunch,True
8578,128,1,tbsp,False
8578,177,3,tbsp,False
8578,272,2,tbsp,False
8578,273,3,ml,False
8578,3215,500,ml,False
8578,3229,500,g,False
8578,3261,400,g,False
8475,111,1,bunch,False
8475,177,3,tbsp,False
8475,272,1,tbsp,False
8475,274,1,tbsp,False
8475,302,1,tsp,False
8475,3261,200,g,False
8475,3294,2,cup,False
8509,6,1,pinch,False
8509,30,2,tbsp,False
8509,111,1,bunch,True
8509,128,30,g,False
8509,177,60,ml,False
8509,272,60,ml,False
8509,273,60,ml,False
8509,3366,400,g,False
8570,29,4,piece,True
8570,80,1,l,False
8570,103,1,kg,False
8570,111,2,piece,False
8570,128,50,g,False
8570,177,150,ml,False
8570,272,100,ml,False
8570,273,200,ml,False
8570,302,3,slice,False
8672,30,1,tbsp,False
8672,37,1,clove,False
8672,61,300,g,False
8672,111,1,piece,True
8672,128,1,tbsp,False
8672,177,3,tbsp,False
8672,272,2,tbsp,False
8672,273,2,ml,False
8672,302,30,g,False
8603,80,1,l,False
8603,151,50,g,False
8603,154,300,g,False
8603,177,50,ml,False
8603,1247,50,g,False
8603,1483,200,g,False
8603,1484,150,g,False
8603,3222,10,g,False
8603,3308,30,g,False
8603,3400,50,g,False
8603,3406,50,ml,False
9235,37,1,clove,False
9235,103,500,g,False
9235,128,1,tbsp,False
9235,177,3,tbsp,False
9235,272,2,tbsp,False
9235,273,2,ml,False
5101,6,1,pinch,False
5101,25,50,g,False
5101,26,250,g,False
5101,29,1,piece,False
5101,64,120,ml,False
5101,128,50,g,False
5101,657,7,g,False
4440,6,1,tbsp,False
4440,11,1,piece,False
4440,37,3,clove,False
4440,38,1,bunch,True
4440,59,1,tsp,False
4440,80,3,cup,False
4440,121,2,piece,True
4440,129,1,kg,False
4440,144,1,tsp,False
4440,221,2,piece,False
4440,324,2,tbsp,False
4440,376,3,piece,False
4440,623,2,piece,False
4440,955,2,piece,False
4976,6,2,tsp,False
4976,7,1,tsp,False
4976,11,1,piece,True
4976,37,4,clove,False
4976,38,1,bunch,True
4976,59,2,tsp,False
4976,101,2,tsp,False
4976,105,1.5,kg,False
4976,115,250,ml,False
4976,120,8,piece,True
4976,121,2,piece,True
4976,364,3,tbsp,False
4976,376,3,piece,False
4976,623,1,tsp,False
4976,955,2,piece,False
4611,6,1,tsp,False
4611,7,1,tsp,False
4611,11,1,piece,False
4611,30,2,tbsp,False
4611,37,4,clove,False
4611,59,2,tsp,False
4611,78,1.5,kg,False
4611,79,3,tbsp,False
4611,101,1,tsp,False
4611,115,500,ml,False
4611,221,2,leaf,False
4611,376,3,piece,False
4611,623,0.5,tsp,False
4611,2339,2,piece,False
4970,6,2,tsp,False
4970,7,1,tsp,False
4970,11,1,piece,False
4970,37,4,clove,False
4970,80,1.5,cup,False
4970,144,1,tsp,False
4970,229,2,kg,False
4970,344,1,piece,False
4970,376,6,piece,False
4970,623,3,piece,False
4571,30,500,ml,False
4571,34,1,piece,True
4571,38,1,bunch,True
4571,120,10,piece,False
4571,141,100,g,True
4571,537,50,g,True
4571,2371,500,g,False
5211,6,1,tbsp,False
5211,7,1,tsp,False
5211,11,1,piece,True
5211,22,1,tsp,False
5211,38,1,bunch,True
5211,78,1.5,kg,False
5211,120,12,piece,False
5211,121,2,piece,True
5211,240,1,cup,True
5211,2399,6,piece,False
5270,5,3,tbsp,False
5270,6,1,tsp,False
5270,7,0.5,tsp,False
5270,9,1,piece,False
5270,10,1,piece,False
5270,11,1,piece,False
5270,28,1,tsp,False
5270,29,4,piece,False
5270,30,2,tbsp,False
5270,33,0.5,piece,False
5270,37,3,clove,False
5270,64,500,ml,False
5270,102,6,piece,False
5270,128,0.5,cup,False
5270,239,2,cup,False
5270,257,4,cup,False
5270,308,1,piece,False
5270,324,2,tbsp,False
5270,332,1,can,False
5270,344,1,piece,False
4595,5,1,tbsp,True
4595,10,50,g,True
4595,11,30,g,True
4595,38,5,leaf,True
4595,141,30,ml,True
4595,147,150,g,False
4595,235,1,piece,False
4595,236,50,g,False
4595,240,30,ml,True
4595,294,30,ml,True
4513,6,1,pinch,False
4513,80,1,cup,False
4513,527,1,cup,False
4513,1740,2,cup,False
9443,6,1,pinch,False
9443,7,1,pinch,False
9443,13,100,g,False
9443,78,500,g,False
9443,96,20,g,False
9443,111,50,g,False
9443,126,30,ml,False
9443,151,100,g,False
9443,210,100,g,False
9443,333,50,g,False
9443,1757,150,g,False
9396,5,2,tbsp,False
9396,6,1,pinch,False
9396,7,1,pinch,False
9396,11,1,piece,False
9396,37,3,clove,False
9396,96,2,tbsp,False
9396,114,2,tbsp,False
9396,115,1,l,False
9396,139,3,piece,False
9396,151,2,piece,False
9396,182,2,piece,False
9396,223,250,ml,False
9396,569,1,kg,False
9419,5,2,tbsp,False
9419,6,1,pinch,False
9419,7,1,pinch,False
9419,11,1,piece,False
9419,26,1,tbsp,False
9419,37,3,clove,False
9419,87,1,tsp,False
9419,96,2,tbsp,False
9419,114,2,tbsp,False
9419,115,500,ml,False
9419,151,2,piece,False
9419,182,2,piece,False
9419,221,1,piece,False
9419,223,250,ml,False
9419,569,800,g,False
9397,6,1,pinch,False
9397,7,1,pinch,False
9397,11,1,piece,False
9397,30,2,tbsp,False
9397,37,3,clove,False
9397,112,1.2,kg,False
9397,114,2,tbsp,False
9397,115,500,ml,False
9397,151,1,piece,False
9397,182,1,piece,False
9397,197,2,sprig,False
9397,221,1,piece,False
9397,223,250,ml,False
9417,6,1,pinch,False
9417,7,1,tsp,False
9417,25,1,tbsp,False
9417,30,1,tbsp,False
9417,115,150,ml,False
9417,190,50,ml,False
9417,213,1,piece,False
9417,224,300,g,False
9417,1003,60,ml,False
9429,6,1,pinch,False
9429,7,1,pinch,False
9429,25,20,g,False
9429,30,1,tbsp,False
9429,37,2,clove,False
9429,115,50,ml,False
9429,213,1,piece,False
9429,223,60,ml,False
9429,1073,300,g,False
10043,5,2,tbsp,False
10043,6,1,pinch,False
10043,25,2,tbsp,False
10043,66,1,pinch,False
10043,115,100,ml,False
10043,213,1,piece,False
10043,1041,150,ml,False
10043,1073,2,piece,False
9409,5,3,tbsp,False
9409,6,1,pinch,False
9409,7,1,pinch,False
9409,11,1,piece,False
9409,37,3,clove,False
9409,115,800,ml,False
9409,139,3,piece,False
9409,142,400,g,False
9409,151,2,piece,False
9409,211,1,piece,False
9409,221,1,piece,False
9409,229,700,g,False
9409,231,150,ml,False
9409,335,1,pinch,False
9446,6,1,pinch,False
9446,7,1,pinch,False
9446,11,1,piece,False
9446,26,2,tbsp,False
9446,30,2,tbsp,False
9446,37,2,clove,False
9446,96,1,bunch,False
9446,115,750,ml,False
9446,151,2,piece,False
9446,182,2,piece,False
9446,197,1,sprig,False
9446,221,1,piece,False
9446,223,250,ml,False
9446,229,800,g,False
9446,2568,200,g,False
9414,5,2,tbsp,False
9414,6,1,pinch,False
9414,7,1,pinch,False
9414,11,1,piece,False
9414,37,3,clove,False
9414,87,1,tsp,False
9414,96,1,bunch,False
9414,114,1,tbsp,False
9414,115,500,ml,False
9414,151,2,piece,False
9414,182,2,piece,False
9414,221,1,piece,False
9414,223,200,ml,False
9414,229,800,g,False
9414,872,100,g,False
6259,2,200,g,False
6259,5,2,tbsp,False
6259,6,1,pinch,False
6259,7,1,pinch,False
6259,11,1,piece,False
6259,28,1,tsp,False
6259,37,3,clove,False
6259,96,1,bunch,True
6259,113,1,piece,False
6259,125,500,g,False
6259,239,300,g,False
6259,257,700,ml,False
6259,1107,0.25,tsp,True
5510,5,3,tbsp,False
5510,6,1,pinch,False
5510,10,2,piece,False
5510,11,1,piece,False
5510,37,3,clove,False
5510,51,1,tsp,False
5510,96,1,bunch,False
5510,239,300,g,False
5510,443,100,g,True
5510,1173,700,ml,False
5510,1218,500,g,False
5493,5,3,tbsp,False
5493,6,1,pinch,False
5493,10,2,piece,False
5493,11,1,piece,False
5493,28,1,tsp,False
5493,37,2,clove,False
5493,96,1,bunch,False
5493,239,300,g,False
5493,451,800,ml,False
5493,2021,500,g,False
5503,2,300,g,False
5503,5,2,tbsp,False
5503,6,1,pinch,False
5503,7,1,pinch,False
5503,11,1,piece,False
5503,37,2,clove,False
5503,96,1,bunch,True
5503,498,600,ml,False
5503,2042,200,g,False
5519,5,2,tbsp,False
5519,6,1,pinch,False
5519,7,1,pinch,False
5519,10,2,piece,False
5519,11,1,piece,False
5519,37,3,clove,False
5519,51,1,tsp,False
5519,96,1,bunch,False
5519,211,1,piece,False
5519,239,300,g,False
5519,257,600,ml,False
5519,2255,100,g,False
5511,6,1,pinch,False
5511,7,1,pinch,False
5511,10,1,piece,False
5511,11,1,piece,False
5511,28,2,tsp,False
5511,37,3,clove,False
5511,61,300,g,False
5511,85,200,g,False
5511,96,1,bunch,False
5511,210,1,piece,False
5511,239,300,g,False
5511,363,700,ml,False
5511,1004,50,g,False
5511,2255,150,g,False
5511,2590,150,g,False
5509,5,3,tbsp,False
5509,6,1,pinch,False
5509,7,1,pinch,False
5509,10,2,piece,False
5509,11,1,piece,False
5509,37,3,clove,False
5509,51,1,tsp,False
5509,87,1,tsp,False
5509,96,1,bunch,False
5509,113,1,piece,False
5509,239,300,g,False
5509,257,700,ml,False
5509,2255,150,g,False
5509,2634,200,g,False
5477,5,3,tbsp,False
5477,10,2,piece,False
5477,11,1,piece,False
5477,37,3,clove,False
5477,51,1,tsp,False
5477,96,1,bunch,False
5477,168,1,piece,False
5477,183,150,g,False
5477,239,300,g,False
5477,454,150,g,False
5477,477,150,g,False
5477,1107,1,pinch,False
5477,1173,800,ml,False
5497,5,2,tbsp,False
5497,6,1,pinch,False
5497,10,1,piece,False
5497,11,1,piece,False
5497,37,2,clove,False
5497,96,1,bunch,False
5497,143,150,g,False
5497,239,250,g,False
5497,257,600,ml,False
5497,656,1,piece,False
5483,5,3,tbsp,False
5483,6,1,pinch,False
5483,7,1,pinch,False
5483,10,2,piece,False
5483,11,1,piece,False
5483,37,3,clove,False
5483,80,1.2,l,False
5483,96,1,bunch,False
5483,211,1,piece,False
5483,216,1,piece,False
5483,239,300,g,False
2295,37,2,clove,False
2295,38,2,tbsp,False
2295,111,1,piece,False
2295,257,1,cup,False
2295,1159,2,tbsp,False
2295,1442,1,piece,False
2295,1483,150,g,False
2295,1492,150,g,False
2295,1529,1,pinch,False
2530,2,100,g,False
2530,6,1,pinch,False
2530,38,2,tbsp,False
2530,257,1,cup,False
2530,1159,2,tbsp,False
2530,1483,100,g,False
2530,1484,150,g,False
2530,1618,1,piece,False
2306,6,1,pinch,False
2306,111,1,bunch,False
2306,122,150,g,False
2306,155,1,bunch,False
2306,257,1,cup,False
2306,407,1,pinch,False
2306,1159,2,tbsp,False
2306,1483,200,g,False
2306,1502,1,piece,False
2306,1503,3,piece,False
2292,6,1,pinch,False
2292,37,3,clove,False
2292,38,1,bunch,False
2292,80,1.5,cup,False
2292,111,2,piece,False
2292,122,300,g,False
2292,407,1,tsp,False
2292,1159,2,tbsp,False
2292,1491,200,g,False
2294,2,100,g,False
2294,6,1,pinch,False
2294,37,3,clove,False
2294,38,5,g,False
2294,111,30,g,False
2294,151,100,g,False
2294,257,1,cup,False
2294,407,1,tsp,False
2294,412,100,g,False
2294,486,100,g,False
2294,1159,2,tbsp,False
2294,1483,150,g,False
2294,1484,150,g,False
2293,2,100,g,False
2293,6,1,pinch,False
2293,30,1,tbsp,False
2293,37,2,clove,False
2293,38,1,bunch,False
2293,111,1,bunch,False
2293,151,50,g,False
2293,257,1,cup,False
